event_id,model_key,model_label,model_id,stage,panel,component,window_type,cc,shift_samples,shift_s,sign,npts
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,SZ,Z,pick-based,0.6215021291771201,50,2.5,+,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PR,R,pick-based,0.5694978118587124,31,1.55,-,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,ST,T,pick-based,0.21448113437001115,91,4.55,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PZ,Z,pick-based,0.36737502232164737,-67,-3.35,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,SZ,Z,pick-based,0.5421880023895084,36,1.8,-,300
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PR,R,pick-based,0.4751950256750016,4,0.2,+,200
S0167a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,ST,T,pick-based,0.27181047905245387,90,4.5,-,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,raw,PZ,Z,pick-based,0.701253996135916,-84,-4.2,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,raw,SZ,Z,pick-based,0.28108903226125814,43,2.15,-,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,raw,PR,R,pick-based,0.5074497237057046,84,4.2,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,raw,ST,T,pick-based,0.19212073710230193,100,5.0,+,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_05,PZ,Z,pick-based,0.5640514754619591,-75,-3.75,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_05,SZ,Z,pick-based,0.10324953938041757,-35,-1.75,-,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_05,PR,R,pick-based,0.5268611429590496,72,3.6,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_05,ST,T,pick-based,0.043554880635369206,-14,-0.7000000000000001,+,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_08,PZ,Z,pick-based,0.7971899016983374,-82,-4.1000000000000005,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_08,SZ,Z,pick-based,0.26746584978774257,30,1.5,+,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_08,PR,R,pick-based,0.35161233219001875,82,4.1000000000000005,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_01_08,ST,T,pick-based,0.09511716606259762,100,5.0,+,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09,PZ,Z,pick-based,0.8856953274434858,-98,-4.9,-,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09,SZ,Z,pick-based,0.6651608561729997,29,1.4500000000000002,+,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09,PR,R,pick-based,0.5992262604530557,82,4.1000000000000005,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09,ST,T,pick-based,0.33747762710077095,100,5.0,+,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09_pol,PZ,Z,pick-based,0.7798195775581205,-99,-4.95,-,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09_pol,SZ,Z,pick-based,0.6571923646163477,15,0.75,-,300
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09_pol,PR,R,pick-based,0.7297917417642685,82,4.1000000000000005,+,200
S0167a,EventBest,Event best (Geophysical_model64),Geophysical_model64,bp_03_09_pol,ST,T,pick-based,0.0382143423538243,100,5.0,+,300
S0152a,X,Model X,X,raw,PZ,Z,pick-based,0.6792356690313663,54,2.7,+,200
S0152a,X,Model X,X,raw,SZ,Z,pick-based,0.7582632404839184,-91,-4.55,+,300
S0152a,X,Model X,X,raw,PR,R,pick-based,0.898247450526888,12,0.6000000000000001,+,200
S0152a,X,Model X,X,raw,ST,T,pick-based,0.6178985651946155,-96,-4.800000000000001,-,300
S0152a,X,Model X,X,bp_01_05,PZ,Z,pick-based,0.5167224253609898,-10,-0.5,+,200
S0152a,X,Model X,X,bp_01_05,SZ,Z,pick-based,0.6936044616593646,-84,-4.2,+,300
S0152a,X,Model X,X,bp_01_05,PR,R,pick-based,0.6780660345815638,13,0.65,+,200
S0152a,X,Model X,X,bp_01_05,ST,T,pick-based,0.10196213574831865,-100,-5.0,-,300
S0152a,X,Model X,X,bp_01_08,PZ,Z,pick-based,0.658684388821627,54,2.7,+,200
S0152a,X,Model X,X,bp_01_08,SZ,Z,pick-based,0.7841922420629428,-90,-4.5,+,300
S0152a,X,Model X,X,bp_01_08,PR,R,pick-based,0.9595040593033499,28,1.4000000000000001,-,200
S0152a,X,Model X,X,bp_01_08,ST,T,pick-based,0.15517939373022055,-82,-4.1000000000000005,+,300
S0152a,X,Model X,X,bp_03_09,PZ,Z,pick-based,0.7018462906189381,54,2.7,+,200
S0152a,X,Model X,X,bp_03_09,SZ,Z,pick-based,0.7830974534957825,-90,-4.5,+,300
S0152a,X,Model X,X,bp_03_09,PR,R,pick-based,0.9538812225621619,12,0.6000000000000001,+,200
S0152a,X,Model X,X,bp_03_09,ST,T,pick-based,0.7365647906345602,-95,-4.75,-,300
S0152a,X,Model X,X,bp_03_09_pol,PZ,Z,pick-based,0.5885562740589914,53,2.6500000000000004,+,200
S0152a,X,Model X,X,bp_03_09_pol,SZ,Z,pick-based,0.752123223344365,-91,-4.55,+,300
S0152a,X,Model X,X,bp_03_09_pol,PR,R,pick-based,0.9611764757457805,12,0.6000000000000001,+,200
S0152a,X,Model X,X,bp_03_09_pol,ST,T,pick-based,0.752715802341493,-95,-4.75,-,300
S0152a,TAYAK,TAYAK,TAYAK,raw,PZ,Z,pick-based,0.19748019233475725,26,1.3,+,200
S0152a,TAYAK,TAYAK,TAYAK,raw,SZ,Z,pick-based,0.5689963045564146,-58,-2.9000000000000004,-,300
S0152a,TAYAK,TAYAK,TAYAK,raw,PR,R,pick-based,0.4136038661808262,100,5.0,-,200
S0152a,TAYAK,TAYAK,TAYAK,raw,ST,T,pick-based,0.100255163780119,-100,-5.0,-,300
S0152a,TAYAK,TAYAK,TAYAK,bp_01_05,PZ,Z,pick-based,0.10322551255602422,100,5.0,+,200
S0152a,TAYAK,TAYAK,TAYAK,bp_01_05,SZ,Z,pick-based,0.24721890446998177,13,0.65,+,300
S0152a,TAYAK,TAYAK,TAYAK,bp_01_05,PR,R,pick-based,0.19238294095416122,100,5.0,-,200
S0152a,TAYAK,TAYAK,TAYAK,bp_01_05,ST,T,pick-based,0.30393343970544123,84,4.2,-,300
S0152a,TAYAK,TAYAK,TAYAK,bp_01_08,PZ,Z,pick-based,0.1948531763871471,26,1.3,+,200
S0152a,TAYAK,TAYAK,TAYAK,bp_01_08,SZ,Z,pick-based,0.647224904419119,17,0.8500000000000001,+,300
S0152a,TAYAK,TAYAK,TAYAK,bp_01_08,PR,R,pick-based,0.474015427594215,100,5.0,-,200
S0152a,TAYAK,TAYAK,TAYAK,bp_01_08,ST,T,pick-based,0.10475585283907346,95,4.75,-,300
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09,PZ,Z,pick-based,0.6928523184472226,26,1.3,+,200
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09,SZ,Z,pick-based,0.685470733248183,-44,-2.2,+,300
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09,PR,R,pick-based,0.5831010685860496,-1,-0.05,-,200
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09,ST,T,pick-based,0.34832658110331155,-100,-5.0,-,300
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PZ,Z,pick-based,0.5759541256127485,9,0.45,-,200
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,SZ,Z,pick-based,0.6695625591691791,-44,-2.2,+,300
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PR,R,pick-based,0.7359551110580089,-1,-0.05,-,200
S0152a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,ST,T,pick-based,0.01488495593009676,-96,-4.800000000000001,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PZ,Z,pick-based,0.8382691443535899,21,1.05,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,SZ,Z,pick-based,0.5949193875652867,57,2.85,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PR,R,pick-based,0.4778583095873173,100,5.0,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,ST,T,pick-based,0.6563174544393393,-91,-4.55,-,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PZ,Z,pick-based,0.6263936314311044,41,2.0500000000000003,+,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,SZ,Z,pick-based,0.1713340305615696,20,1.0,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PR,R,pick-based,0.21903961351777418,95,4.75,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,ST,T,pick-based,0.17358327280186414,-100,-5.0,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PZ,Z,pick-based,0.8704883489348582,22,1.1,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,SZ,Z,pick-based,0.6399168021392851,57,2.85,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PR,R,pick-based,0.5633736495712345,99,4.95,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,ST,T,pick-based,0.6528442359977176,-90,-4.5,-,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PZ,Z,pick-based,0.9159886383761139,21,1.05,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,SZ,Z,pick-based,0.725997428708663,57,2.85,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PR,R,pick-based,0.6140690325679782,62,3.1,-,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,ST,T,pick-based,0.9251725568809859,-91,-4.55,-,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PZ,Z,pick-based,0.8981161008902923,5,0.25,+,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,SZ,Z,pick-based,0.7129244063383927,57,2.85,+,300
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PR,R,pick-based,0.9058990853842299,45,2.25,+,200
S0152a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,ST,T,pick-based,0.9463360071601273,-91,-4.55,-,300
S0152a,EventBest,Event best (MD_model88),MD_model88,raw,PZ,Z,pick-based,0.7627253269022831,-55,-2.75,+,200
S0152a,EventBest,Event best (MD_model88),MD_model88,raw,SZ,Z,pick-based,0.1823890186011429,61,3.0500000000000003,-,300
S0152a,EventBest,Event best (MD_model88),MD_model88,raw,PR,R,pick-based,0.2592157681488763,82,4.1000000000000005,-,200
S0152a,EventBest,Event best (MD_model88),MD_model88,raw,ST,T,pick-based,0.8151980265846057,-26,-1.3,+,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_05,PZ,Z,pick-based,0.30426646336151514,-74,-3.7,-,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_05,SZ,Z,pick-based,0.050704140957887715,-89,-4.45,+,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_05,PR,R,pick-based,0.12057515688913865,42,2.1,-,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_05,ST,T,pick-based,0.3102411910870427,-27,-1.35,+,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_08,PZ,Z,pick-based,0.7844775602945461,-55,-2.75,+,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_08,SZ,Z,pick-based,0.18398455855425289,62,3.1,-,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_08,PR,R,pick-based,0.2732597768430483,81,4.05,-,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_01_08,ST,T,pick-based,0.8356581755403916,-26,-1.3,+,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09,PZ,Z,pick-based,0.806400005868164,-55,-2.75,+,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09,SZ,Z,pick-based,0.75467887862537,62,3.1,-,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09,PR,R,pick-based,0.7083699469428558,82,4.1000000000000005,-,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09,ST,T,pick-based,0.9538638137229831,-26,-1.3,+,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09_pol,PZ,Z,pick-based,0.6911918974357947,-71,-3.5500000000000003,-,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09_pol,SZ,Z,pick-based,0.8102474109211715,62,3.1,-,300
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09_pol,PR,R,pick-based,0.5531485064563212,96,4.800000000000001,+,200
S0152a,EventBest,Event best (MD_model88),MD_model88,bp_03_09_pol,ST,T,pick-based,0.9413464030712073,-26,-1.3,+,300
S1000a,X,Model X,X,raw,PZ,Z,pick-based,0.5715013869982442,89,4.45,+,200
S1000a,X,Model X,X,raw,SZ,Z,pick-based,0.8520323251406271,-87,-4.3500000000000005,-,300
S1000a,X,Model X,X,raw,PR,R,pick-based,0.41818124524983213,19,0.9500000000000001,+,200
S1000a,X,Model X,X,raw,ST,T,pick-based,0.2940421456249625,100,5.0,-,300
S1000a,X,Model X,X,bp_01_05,PZ,Z,pick-based,0.5210073381602779,96,4.800000000000001,-,200
S1000a,X,Model X,X,bp_01_05,SZ,Z,pick-based,0.4664859950154386,21,1.05,-,300
S1000a,X,Model X,X,bp_01_05,PR,R,pick-based,0.4647102235800499,-100,-5.0,+,200
S1000a,X,Model X,X,bp_01_05,ST,T,pick-based,0.13988520702457455,-13,-0.65,-,300
S1000a,X,Model X,X,bp_01_08,PZ,Z,pick-based,0.6097295822838334,88,4.4,+,200
S1000a,X,Model X,X,bp_01_08,SZ,Z,pick-based,0.8595936425504739,-87,-4.3500000000000005,-,300
S1000a,X,Model X,X,bp_01_08,PR,R,pick-based,0.2136723539356318,4,0.2,-,200
S1000a,X,Model X,X,bp_01_08,ST,T,pick-based,0.31110488415633897,98,4.9,-,300
S1000a,X,Model X,X,bp_03_09,PZ,Z,pick-based,0.564607322725771,89,4.45,+,200
S1000a,X,Model X,X,bp_03_09,SZ,Z,pick-based,0.8970678518096845,-87,-4.3500000000000005,-,300
S1000a,X,Model X,X,bp_03_09,PR,R,pick-based,0.4708841667905639,18,0.9,+,200
S1000a,X,Model X,X,bp_03_09,ST,T,pick-based,0.4622530402721751,-99,-4.95,+,300
S1000a,X,Model X,X,bp_03_09_pol,PZ,Z,pick-based,0.559116758569648,89,4.45,+,200
S1000a,X,Model X,X,bp_03_09_pol,SZ,Z,pick-based,0.9158107800294849,-87,-4.3500000000000005,-,300
S1000a,X,Model X,X,bp_03_09_pol,PR,R,pick-based,0.08958194966743763,44,2.2,+,200
S1000a,X,Model X,X,bp_03_09_pol,ST,T,pick-based,0.27208325975054276,-72,-3.6,+,300
S1000a,TAYAK,TAYAK,TAYAK,raw,PZ,Z,pick-based,0.5549168507908927,-3,-0.15000000000000002,-,200
S1000a,TAYAK,TAYAK,TAYAK,raw,SZ,Z,pick-based,0.8498828139882414,-89,-4.45,-,300
S1000a,TAYAK,TAYAK,TAYAK,raw,PR,R,pick-based,0.5541689882077241,-1,-0.05,-,200
S1000a,TAYAK,TAYAK,TAYAK,raw,ST,T,pick-based,0.3075847408887713,4,0.2,+,300
S1000a,TAYAK,TAYAK,TAYAK,bp_01_05,PZ,Z,pick-based,0.24772434440872948,57,2.85,+,200
S1000a,TAYAK,TAYAK,TAYAK,bp_01_05,SZ,Z,pick-based,0.4858149715283917,-6,-0.30000000000000004,-,300
S1000a,TAYAK,TAYAK,TAYAK,bp_01_05,PR,R,pick-based,0.3352645619407538,-84,-4.2,+,200
S1000a,TAYAK,TAYAK,TAYAK,bp_01_05,ST,T,pick-based,0.16519639566490107,6,0.30000000000000004,+,300
S1000a,TAYAK,TAYAK,TAYAK,bp_01_08,PZ,Z,pick-based,0.5505154474513555,-2,-0.1,-,200
S1000a,TAYAK,TAYAK,TAYAK,bp_01_08,SZ,Z,pick-based,0.8406330013279251,-89,-4.45,-,300
S1000a,TAYAK,TAYAK,TAYAK,bp_01_08,PR,R,pick-based,0.5810491660900262,-1,-0.05,-,200
S1000a,TAYAK,TAYAK,TAYAK,bp_01_08,ST,T,pick-based,0.32003360199900904,100,5.0,-,300
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09,PZ,Z,pick-based,0.863922474730983,-2,-0.1,-,200
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09,SZ,Z,pick-based,0.8518419353397622,-89,-4.45,-,300
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09,PR,R,pick-based,0.739277204748402,-1,-0.05,-,200
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09,ST,T,pick-based,0.5959077635511684,87,4.3500000000000005,+,300
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PZ,Z,pick-based,0.9213546276145904,-2,-0.1,-,200
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,SZ,Z,pick-based,0.8506698771407908,-89,-4.45,-,300
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PR,R,pick-based,0.929880906551762,-2,-0.1,-,200
S1000a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,ST,T,pick-based,0.3978676807026251,-26,-1.3,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PZ,Z,pick-based,0.384554543298341,41,2.0500000000000003,-,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,SZ,Z,pick-based,0.7821826985237632,-30,-1.5,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PR,R,pick-based,0.8135137499680581,-58,-2.9000000000000004,+,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,ST,T,pick-based,0.597652080255897,59,2.95,-,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PZ,Z,pick-based,0.3245516427850757,-3,-0.15000000000000002,-,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,SZ,Z,pick-based,0.5338964769152362,-82,-4.1000000000000005,-,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PR,R,pick-based,0.31533088337201487,-22,-1.1,+,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,ST,T,pick-based,0.28168756928076016,-36,-1.8,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PZ,Z,pick-based,0.3982381007644599,-5,-0.25,-,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,SZ,Z,pick-based,0.7967803103472348,-46,-2.3000000000000003,-,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PR,R,pick-based,0.8251479000488849,-58,-2.9000000000000004,+,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,ST,T,pick-based,0.6608090477689451,43,2.15,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PZ,Z,pick-based,0.7832015724600294,70,3.5,-,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,SZ,Z,pick-based,0.7918327452312901,-30,-1.5,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PR,R,pick-based,0.9317300942677832,-58,-2.9000000000000004,+,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,ST,T,pick-based,0.7099162354688237,43,2.15,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PZ,Z,pick-based,0.8053837499479485,70,3.5,-,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,SZ,Z,pick-based,0.7854664100320549,-31,-1.55,+,300
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PR,R,pick-based,0.9304209939423715,-59,-2.95,+,200
S1000a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,ST,T,pick-based,0.8132465224198545,27,1.35,-,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,raw,PZ,Z,pick-based,0.7403862298505001,67,3.35,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,raw,SZ,Z,pick-based,0.8823192379642822,-100,-5.0,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,raw,PR,R,pick-based,0.7976694923612182,13,0.65,+,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,raw,ST,T,pick-based,0.2731263249756051,100,5.0,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_05,PZ,Z,pick-based,0.4745522305440533,63,3.1500000000000004,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_05,SZ,Z,pick-based,0.5090593815713844,28,1.4000000000000001,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_05,PR,R,pick-based,0.6645246142342744,-94,-4.7,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_05,ST,T,pick-based,0.1316341698055989,-36,-1.8,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_08,PZ,Z,pick-based,0.8511233918910894,67,3.35,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_08,SZ,Z,pick-based,0.8756561956264064,-100,-5.0,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_08,PR,R,pick-based,0.8054473733138383,13,0.65,+,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_01_08,ST,T,pick-based,0.18510560776884344,84,4.2,-,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09,PZ,Z,pick-based,0.7986803889555117,67,3.35,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09,SZ,Z,pick-based,0.9105998016897161,-100,-5.0,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09,PR,R,pick-based,0.8664486690379484,13,0.65,+,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09,ST,T,pick-based,0.4976129884247802,99,4.95,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09_pol,PZ,Z,pick-based,0.8292549242978251,67,3.35,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09_pol,SZ,Z,pick-based,0.9209836556766101,-100,-5.0,+,300
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09_pol,PR,R,pick-based,0.8911804765789417,-3,-0.15000000000000002,-,200
S1000a,EventBest,Event best (AK_model_62),AK_model_62,bp_03_09_pol,ST,T,pick-based,0.06494854772579745,-82,-4.1000000000000005,-,300
S0976a,X,Model X,X,raw,PZ,Z,pick-based,0.5037519831836609,72,3.6,+,200
S0976a,X,Model X,X,raw,SZ,Z,pick-based,0.6780634200556083,82,4.1000000000000005,+,300
S0976a,X,Model X,X,raw,PR,R,pick-based,0.2579851712000148,20,1.0,+,200
S0976a,X,Model X,X,raw,ST,T,pick-based,0.7347527468867622,-69,-3.45,-,300
S0976a,X,Model X,X,bp_01_05,PZ,Z,pick-based,0.1413709788032402,74,3.7,+,200
S0976a,X,Model X,X,bp_01_05,SZ,Z,pick-based,0.702220784349846,45,2.25,+,300
S0976a,X,Model X,X,bp_01_05,PR,R,pick-based,0.20313712403822917,69,3.45,-,200
S0976a,X,Model X,X,bp_01_05,ST,T,pick-based,0.3700021589413327,-67,-3.35,+,300
S0976a,X,Model X,X,bp_01_08,PZ,Z,pick-based,0.504666458903387,72,3.6,+,200
S0976a,X,Model X,X,bp_01_08,SZ,Z,pick-based,0.7848148344533123,82,4.1000000000000005,+,300
S0976a,X,Model X,X,bp_01_08,PR,R,pick-based,0.2769830908687812,75,3.75,-,200
S0976a,X,Model X,X,bp_01_08,ST,T,pick-based,0.6461232544695749,-83,-4.15,+,300
S0976a,X,Model X,X,bp_03_09,PZ,Z,pick-based,0.9077184293174875,56,2.8000000000000003,-,200
S0976a,X,Model X,X,bp_03_09,SZ,Z,pick-based,0.7370653037060971,82,4.1000000000000005,+,300
S0976a,X,Model X,X,bp_03_09,PR,R,pick-based,0.7092997313706233,97,4.8500000000000005,+,200
S0976a,X,Model X,X,bp_03_09,ST,T,pick-based,0.7481173834624186,-83,-4.15,+,300
S0976a,X,Model X,X,bp_03_09_pol,PZ,Z,pick-based,0.7463057966608133,-65,-3.25,+,200
S0976a,X,Model X,X,bp_03_09_pol,SZ,Z,pick-based,0.7376524063664766,82,4.1000000000000005,+,300
S0976a,X,Model X,X,bp_03_09_pol,PR,R,pick-based,0.6956569678872804,50,2.5,+,200
S0976a,X,Model X,X,bp_03_09_pol,ST,T,pick-based,0.7564014866821706,-83,-4.15,+,300
S0976a,TAYAK,TAYAK,TAYAK,raw,PZ,Z,pick-based,0.20386074870065307,96,4.800000000000001,+,200
S0976a,TAYAK,TAYAK,TAYAK,raw,SZ,Z,pick-based,0.7628496552898283,61,3.0500000000000003,+,300
S0976a,TAYAK,TAYAK,TAYAK,raw,PR,R,pick-based,0.3683153636434506,79,3.95,+,200
S0976a,TAYAK,TAYAK,TAYAK,raw,ST,T,pick-based,0.7775472864722384,85,4.25,+,300
S0976a,TAYAK,TAYAK,TAYAK,bp_01_05,PZ,Z,pick-based,0.13762192016513974,-49,-2.45,-,200
S0976a,TAYAK,TAYAK,TAYAK,bp_01_05,SZ,Z,pick-based,0.20470259318102077,98,4.9,+,300
S0976a,TAYAK,TAYAK,TAYAK,bp_01_05,PR,R,pick-based,0.12564707348289536,-7,-0.35000000000000003,-,200
S0976a,TAYAK,TAYAK,TAYAK,bp_01_05,ST,T,pick-based,0.23912996267208156,100,5.0,-,300
S0976a,TAYAK,TAYAK,TAYAK,bp_01_08,PZ,Z,pick-based,0.18088879518727555,96,4.800000000000001,+,200
S0976a,TAYAK,TAYAK,TAYAK,bp_01_08,SZ,Z,pick-based,0.7531755156082436,61,3.0500000000000003,+,300
S0976a,TAYAK,TAYAK,TAYAK,bp_01_08,PR,R,pick-based,0.3673247133460351,78,3.9000000000000004,+,200
S0976a,TAYAK,TAYAK,TAYAK,bp_01_08,ST,T,pick-based,0.6268130938682998,85,4.25,+,300
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09,PZ,Z,pick-based,0.8622160216684633,95,4.75,+,200
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09,SZ,Z,pick-based,0.8957148496772044,61,3.0500000000000003,+,300
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09,PR,R,pick-based,0.7505179677349672,93,4.65,-,200
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09,ST,T,pick-based,0.7745411830876409,85,4.25,+,300
