model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model591,/home/lyara/areswave/models/Geophysical_model591.nd,nd,UNK,,,916.669,60,900,180.926,916.669,60,1116.699,33.338,1483.42,83.346,1681.482,60,0.473831508,0.368198955,0.403409806,0.526168492,0.631801045,1
Geophysical_model740,/home/lyara/areswave/models/Geophysical_model740.nd,nd,UNK,,,1098.51,60,900,23.918,1098.51,60,1115.052,16.543,1462.444,99.255,1676.896,60,0.425728638,0.392330082,0.403462934,0.574271362,0.607669918,1
Geophysical_model400,/home/lyara/areswave/models/Geophysical_model400.nd,nd,UNK,,,949.523,60,900,191.149,949.523,60,1114.598,16.507,1461.256,99.045,1675.63,60,0.720268518,0.245105183,0.403492961,0.279731482,0.754894817,1
Geophysical_model130,/home/lyara/areswave/models/Geophysical_model130.nd,nd,UNK,,,1031.687,60,900,185.294,1031.687,60,1130.452,32.922,1492.591,82.304,1673.94,60,0.630356627,0.295316917,0.40699682,0.369643373,0.704683083,1
Geophysical_model66,/home/lyara/areswave/models/Geophysical_model66.nd,nd,UNK,,,983.237,60,879.302,186.283,983.237,60,1116.417,16.648,1466.015,99.884,1680.698,60,0.698058171,0.262096357,0.407416961,0.301941829,0.737903643,1
Geophysical_model332,/home/lyara/areswave/models/Geophysical_model332.nd,nd,UNK,,,1063.97,60,900,188.129,1063.97,60,1145.955,32.794,1490.293,65.588,1671.628,60,0.38653672,0.418329364,0.407731816,0.61346328,0.581670636,1
Geophysical_model344,/home/lyara/areswave/models/Geophysical_model344.nd,nd,UNK,,,1063.97,60,900,188.129,1063.97,60,1145.955,32.794,1490.293,65.588,1671.628,60,0.38653672,0.418329364,0.407731816,0.61346328,0.581670636,1
Geophysical_model408,/home/lyara/areswave/models/Geophysical_model408.nd,nd,UNK,,,949.973,60,900,193.776,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.756459273,0.234781157,0.408673862,0.243540727,0.765218843,1
Geophysical_model113,/home/lyara/areswave/models/Geophysical_model113.nd,nd,UNK,,,949.973,60,900,193.776,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.756459273,0.234781157,0.408673862,0.243540727,0.765218843,1
Geophysical_model213,/home/lyara/areswave/models/Geophysical_model213.nd,nd,UNK,,,949.973,60,900,193.776,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.756459273,0.234781157,0.408673862,0.243540727,0.765218843,1
CD_model42,/home/lyara/areswave/models/CD_model42.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.457747387,0.384581759,0.408970302,0.542252613,0.615418241,1
Geophysical_model81,/home/lyara/areswave/models/Geophysical_model81.nd,nd,UNK,,,950.269,60,900,194.508,950.269,60,1117.834,33.513,1452.962,117.295,1684.644,60,0.329826667,0.450059756,0.40998206,0.670173333,0.549940244,1
Geophysical_model561,/home/lyara/areswave/models/Geophysical_model561.nd,nd,UNK,,,900,60,900,22.397,900,60,1101.621,16.802,1488.061,100.811,1686.284,60,0.683401314,0.273998949,0.410466404,0.316598686,0.726001051,1
