model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model571,/home/lyara/areswave/models/Geophysical_model571.nd,nd,UNK,,,916.969,60,856.194,197.127,916.969,60,1120.603,33.939,1476.962,84.847,1692.359,60,0.604820108,0.556341963,0.572501344,0.395179892,0.443658037,17
Geophysical_model562,/home/lyara/areswave/models/Geophysical_model562.nd,nd,UNK,,,916.969,60,856.194,197.127,916.969,60,1120.603,33.939,1476.962,84.847,1692.359,60,0.604820108,0.556341963,0.572501344,0.395179892,0.443658037,17
CD_model13,/home/lyara/areswave/models/CD_model13.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.513610554,0.6020372,0.572561652,0.486389446,0.3979628,17
CD_model12,/home/lyara/areswave/models/CD_model12.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.513610554,0.6020372,0.572561652,0.486389446,0.3979628,17
Geophysical_model950,/home/lyara/areswave/models/Geophysical_model950.nd,nd,UNK,,,950.057,60,900,199.649,950.057,60,1133.601,33.371,1484.001,66.743,1682.084,60,0.546639094,0.585560804,0.5725869,0.453360906,0.414439196,17
Geophysical_model997,/home/lyara/areswave/models/Geophysical_model997.nd,nd,UNK,,,950.057,60,900,199.649,950.057,60,1133.601,33.371,1484.001,66.743,1682.084,60,0.546639094,0.585560804,0.5725869,0.453360906,0.414439196,17
Geophysical_model793,/home/lyara/areswave/models/Geophysical_model793.nd,nd,UNK,,,933.855,60,879.282,186.458,933.855,60,1120.056,33.855,1492.459,84.637,1690.835,60,0.545162472,0.586316645,0.572598587,0.454837528,0.413683355,17
Geophysical_model220,/home/lyara/areswave/models/Geophysical_model220.nd,nd,UNK,,,982.959,60,900,190.43,982.959,60,1115.693,16.592,1464.12,116.143,1678.681,60,0.528889634,0.594461956,0.572604515,0.471110366,0.405538044,17
Geophysical_model693,/home/lyara/areswave/models/Geophysical_model693.nd,nd,UNK,,,916.721,60,876.007,191.944,916.721,60,1117.378,33.443,1485.25,83.608,1683.376,60,0.566374057,0.575776183,0.572642141,0.433625943,0.424223817,17
Geophysical_model44,/home/lyara/areswave/models/Geophysical_model44.nd,nd,UNK,,,983.376,60,857.898,189.46,983.376,60,1116.777,33.35,1466.955,100.051,1681.7,60,0.50712181,0.605434135,0.57266336,0.49287819,0.394565865,17
Geophysical_model536,/home/lyara/areswave/models/Geophysical_model536.nd,nd,UNK,,,916.773,60,856.044,197.802,916.773,60,1118.053,33.547,1487.065,83.866,1685.254,60,0.551250914,0.583408004,0.572688974,0.448749086,0.416591996,17
Geophysical_model422,/home/lyara/areswave/models/Geophysical_model422.nd,nd,UNK,,,1031.655,60,900,189.512,1031.655,60,1130.397,32.914,1492.449,82.285,1673.797,60,0.540919194,0.588751845,0.572807628,0.459080806,0.411248155,17
Geophysical_model402,/home/lyara/areswave/models/Geophysical_model402.nd,nd,UNK,,,1031.655,60,900,189.512,1031.655,60,1130.397,32.914,1492.449,82.285,1673.797,60,0.540919194,0.588751845,0.572807628,0.459080806,0.411248155,17
Geophysical_model759,/home/lyara/areswave/models/Geophysical_model759.nd,nd,UNK,,,966.806,60,900,177.517,966.806,60,1133.823,33.403,1484.557,66.807,1682.659,60,0.586184104,0.566201516,0.572862379,0.413815896,0.433798484,17
MD_model9,/home/lyara/areswave/models/MD_model9.nd,nd,UNK,,,993.358,60,779.806,10.169,993.358,60,1156.065,193.214,1430.632,172.876,1501.816,60,0.584867624,0.56690712,0.572893955,0.415132376,0.43309288,17
Geophysical_model165,/home/lyara/areswave/models/Geophysical_model165.nd,nd,UNK,,,1016.295,60,900,197.503,1016.295,60,1132.589,33.227,1481.473,99.682,1679.468,60,0.542180272,0.588297175,0.572924874,0.457819728,0.411702825,17
Geophysical_model737,/home/lyara/areswave/models/Geophysical_model737.nd,nd,UNK,,,933.939,60,879.373,185.641,933.939,60,1120.601,33.939,1476.955,84.847,1692.352,60,0.611432338,0.553719085,0.572956836,0.388567662,0.446280915,17
